id,product_barcode,product_name,quantity,expiry_date,received_date,supplier_ref,supplier_name,supplier_id,cost_price,status
1200,893921341445,San Sky Flakes Crackers Original 25g x 10s,276,2025-03-30,2025-01-06 00:00:00,OST-20250106-1200,Oishi Snack Time,13,54.9,ACTIVE
1201,480198118062,Sprite 1.5L,277,2025-10-07,2025-01-08 00:00:00,CBP-20250108-1201,Coca-Cola Beverages Philippines,2,56.48,ACTIVE
1202,480198111696,Coke Light 1.5L,238,2025-11-03,2025-01-08 00:00:00,PPP-20250108-1202,Pepsi-Cola Products Philippines,3,61.19,ACTIVE
1203,480732471900,Sprite 1L (1 Case),21,2025-07-21,2025-01-08 00:00:00,SMC-20250108-1203,San Miguel Corporation,1,329.48,ACTIVE
1204,480191198062,Royal Tru Orange 1.5L,216,2025-09-01,2025-01-09 00:00:00,PPP-20250109-1204,Pepsi-Cola Products Philippines,3,56.49,ACTIVE
1205,480392515110,Pepsi 1.5L,150,2025-04-22,2025-01-09 00:00:00,SMC-20250109-1205,San Miguel Corporation,1,52.3,ACTIVE
1206,642611907726,Ajinomoto Seasoning Mix 50g,95,2025-09-10,2025-01-09 00:00:00,UP-20250109-1206,Unilever Philippines,10,12.03,ACTIVE
1207,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,196,2025-12-09,2025-01-09 00:00:00,U(R-20250109-1207,URC (Universal Robina Corporation),5,11.51,ACTIVE
1208,480036141081,Nestle Bear Brand Fortified 33g,176,2025-05-27,2025-01-11 00:00:00,OST-20250111-1208,Oishi Snack Time,13,10.46,ACTIVE
1209,000008586780,Datu Puti Patis 1L,34,2025-08-21,2025-01-11 00:00:00,DMP-20250111-1209,Del Monte Philippines Inc.,14,76.38,ACTIVE
1210,480088814685,Sunsilk Strong & Long 350ml,13,2028-01-01,2025-01-11 00:00:00,UP-20250111-1210,Unilever Philippines,10,141.25,ACTIVE
1211,544900000099,Coca-Cola Mismo 295ml,109,2025-12-30,2025-01-13 00:00:00,PPP-20250113-1211,Pepsi-Cola Products Philippines,3,18.84,ACTIVE
1212,480392525114,Mountain Dew 500ml,172,2026-01-07,2025-01-13 00:00:00,SMC-20250113-1212,San Miguel Corporation,1,20.93,ACTIVE
1213,480198112717,Coke Swakto 195ml (1 Case),24,2025-09-03,2025-01-13 00:00:00,CBP-20250113-1213,Coca-Cola Beverages Philippines,2,117.22,ACTIVE
1214,965412919731,Energen Cereal Milk Chocolate Drink 40g,113,2025-05-01,2025-01-13 00:00:00,OST-20250113-1214,Oishi Snack Time,13,8.37,ACTIVE
1215,037000359562,Ariel With a Touch of Downy Freshness Powder,144,2027-11-18,2025-01-13 00:00:00,P&G-20250113-1215,Procter & Gamble Philippines,9,622.71,ACTIVE
1216,480392515114,Mountain Dew 1.5L,168,2026-01-07,2025-01-15 00:00:00,SMC-20250115-1216,San Miguel Corporation,1,52.34,ACTIVE
1217,480392513032,Mountain Dew 290ml (1 Case),13,2025-06-24,2025-01-15 00:00:00,SMC-20250115-1217,San Miguel Corporation,1,188.43,ACTIVE
1218,748485800035,Argentina Corned Beef 260g,194,2026-06-09,2025-01-15 00:00:00,CPF-20250115-1218,Century Pacific Food Inc.,7,54.43,ACTIVE
1219,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,48,2026-12-20,2025-01-15 00:00:00,P&G-20250115-1219,Procter & Gamble Philippines,9,6.28,ACTIVE
1220,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,179,2027-11-13,2025-01-15 00:00:00,P&G-20250115-1220,Procter & Gamble Philippines,9,10.99,ACTIVE
1221,480198112010,Royal Tru Orange 500ml,18,2025-04-21,2025-01-16 00:00:00,SMC-20250116-1221,San Miguel Corporation,1,23.56,ACTIVE
1222,480611352020,Juicy Lemon 237 ml (1 Bundle),13,2026-01-08,2025-01-16 00:00:00,CBP-20250116-1222,Coca-Cola Beverages Philippines,2,132.96,ACTIVE
1223,480864702009,Eden Cheese 165g,43,2025-06-22,2025-01-16 00:00:00,NPI-20250116-1223,Nestle Philippines Inc.,4,73.29,ACTIVE
1224,642321541122,Sisters Overnight Dry,177,2027-04-16,2025-01-16 00:00:00,UP-20250116-1224,Unilever Philippines,10,109.93,ACTIVE
1225,480198112000,Coke 500ml,33,2025-09-15,2025-01-17 00:00:00,PPP-20250117-1225,Pepsi-Cola Products Philippines,3,23.56,ACTIVE
1226,489120804013,Oishi Prawn Crackers 60g,22,2025-10-05,2025-01-17 00:00:00,NPI-20250117-1226,Nestle Philippines Inc.,4,16.23,ACTIVE
1227,748485200019,555 Sardines in Tomato Sauce 155g,63,2026-04-26,2025-01-17 00:00:00,CPF-20250117-1227,Century Pacific Food Inc.,7,23.04,ACTIVE
1228,480198112005,Sprite 500ml,255,2025-11-24,2025-01-18 00:00:00,CBP-20250118-1228,Coca-Cola Beverages Philippines,2,23.56,ACTIVE
1229,480198109722,Royal Tru Strawberry 1.5L,70,2025-12-29,2025-01-18 00:00:00,CBP-20250118-1229,Coca-Cola Beverages Philippines,2,56.55,ACTIVE
1230,480392515116,Mirinda Orange 1.5L,19,2025-03-13,2025-01-18 00:00:00,CBP-20250118-1230,Coca-Cola Beverages Philippines,2,56.55,ACTIVE
1231,480002201028,Hunts Pork & Beans 100g Doy,145,2026-12-16,2025-01-18 00:00:00,CPF-20250118-1231,Century Pacific Food Inc.,7,13.61,ACTIVE
1232,642647382226,Sisters Night Plus Cottony Napkin,190,2027-04-28,2025-01-18 00:00:00,UP-20250118-1232,Unilever Philippines,10,41.89,ACTIVE
1233,480004784003,Zonrox Original Bleach 250ml,180,2027-08-27,2025-01-18 00:00:00,P&G-20250118-1233,Procter & Gamble Philippines,9,35.6,ACTIVE
1234,490243086729,Joy Dishwashing Liquid Lemon 475ml,146,2027-10-15,2025-01-18 00:00:00,UP-20250118-1234,Unilever Philippines,10,125.66,ACTIVE
1235,480392515112,7-up 1.5L,154,2025-07-25,2025-01-19 00:00:00,SMC-20250119-1235,San Miguel Corporation,1,52.37,ACTIVE
1236,542353276241,Royal 1L (1 Case),18,2025-12-01,2025-01-19 00:00:00,CBP-20250119-1236,Coca-Cola Beverages Philippines,2,329.9,ACTIVE
1237,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,140,2025-05-05,2025-01-19 00:00:00,SMC-20250119-1237,San Miguel Corporation,1,7.85,ACTIVE
1238,893921341445,San Sky Flakes Crackers Original 25g x 10s,52,2025-03-08,2025-01-19 00:00:00,OST-20250119-1238,Oishi Snack Time,13,54.98,ACTIVE
1239,480198111696,Coke Light 1.5L,87,2025-11-27,2025-01-20 00:00:00,SMC-20250120-1239,San Miguel Corporation,1,61.27,ACTIVE
1240,480198112720,Royal Swakto 195ml (1 Case),13,2025-11-07,2025-01-20 00:00:00,PPP-20250120-1240,Pepsi-Cola Products Philippines,3,117.31,ACTIVE
1241,955600121722,Milo 22g Sachet,194,2025-05-25,2025-01-20 00:00:00,NPI-20250120-1241,Nestle Philippines Inc.,4,11.0,ACTIVE
1242,480057511015,Alaska Classic Evaporated Filled Milk 140ml,168,2025-03-02,2025-01-20 00:00:00,CPF-20250120-1242,Century Pacific Food Inc.,7,26.71,ACTIVE
1243,672329634182,Whisper Cottony Soft Clean X-Long Overnight,60,2027-12-03,2025-01-20 00:00:00,P&G-20250120-1243,Procter & Gamble Philippines,9,120.45,ACTIVE
1244,480198111607,Coke 1.5L,70,2025-04-16,2025-01-21 00:00:00,SMC-20250121-1244,San Miguel Corporation,1,56.57,ACTIVE
1245,480198111664,Coke Zero 1.5L,246,2025-07-11,2025-01-21 00:00:00,CBP-20250121-1245,Coca-Cola Beverages Philippines,2,56.57,ACTIVE
1246,480374937310,Coke 1L (1 Case),9,2025-05-19,2025-01-21 00:00:00,SMC-20250121-1246,San Miguel Corporation,1,329.98,ACTIVE
1247,893951811445,Hansel Mocha Sandwich,40,2025-10-01,2025-01-21 00:00:00,NPI-20250121-1247,Nestle Philippines Inc.,4,56.57,ACTIVE
1248,480535824701,Dari Creme Butter Milk 100g,46,2025-04-09,2025-01-21 00:00:00,AMC-20250121-1248,Alaska Milk Corporation,8,38.76,ACTIVE
1249,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,46,2025-05-21,2025-01-21 00:00:00,MNC-20250121-1249,Monde Nissin Corporation,6,11.52,ACTIVE
1250,480392525110,Pepsi 500ml,108,2025-10-24,2025-01-22 00:00:00,SMC-20250122-1250,San Miguel Corporation,1,20.95,ACTIVE
1251,480864731007,Tang Orange 250g,78,2025-05-12,2025-01-22 00:00:00,PPP-20250122-1251,Pepsi-Cola Products Philippines,3,204.3,ACTIVE
1252,480191198062,Royal Tru Orange 1.5L,255,2025-06-08,2025-01-23 00:00:00,SMC-20250123-1252,San Miguel Corporation,1,56.58,ACTIVE
1253,480732471900,Sprite 1L (1 Case),22,2025-08-12,2025-01-23 00:00:00,SMC-20250123-1253,San Miguel Corporation,1,330.06,ACTIVE
1254,544900000099,Coca-Cola Mismo 295ml,157,2025-09-04,2025-01-24 00:00:00,PPP-20250124-1254,Pepsi-Cola Products Philippines,3,18.86,ACTIVE
1255,480392525114,Mountain Dew 500ml,24,2025-11-11,2025-01-24 00:00:00,SMC-20250124-1255,San Miguel Corporation,1,20.96,ACTIVE
1256,480198102719,Sprite Swakto 195ml (1 Case),16,2025-04-11,2025-01-24 00:00:00,PPP-20250124-1256,Pepsi-Cola Products Philippines,3,117.37,ACTIVE
1257,642611907726,Ajinomoto Seasoning Mix 50g,168,2025-07-23,2025-01-24 00:00:00,DMP-20250124-1257,Del Monte Philippines Inc.,14,12.05,ACTIVE
1258,480198118062,Sprite 1.5L,150,2025-08-21,2025-01-26 00:00:00,SMC-20250126-1258,San Miguel Corporation,1,56.6,ACTIVE
1259,480392515110,Pepsi 1.5L,102,2025-09-10,2025-01-26 00:00:00,CBP-20250126-1259,Coca-Cola Beverages Philippines,2,52.41,ACTIVE
1260,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,124,2025-06-21,2025-01-26 00:00:00,CPF-20250126-1260,Century Pacific Food Inc.,7,36.69,ACTIVE
1261,965412919731,Energen Cereal Milk Chocolate Drink 40g,141,2025-05-16,2025-01-27 00:00:00,PSC-20250127-1261,Philippine Seven Corp (7-Eleven Dist.),15,8.39,ACTIVE
1262,642321541122,Sisters Overnight Dry,173,2026-09-01,2025-01-27 00:00:00,PSC-20250127-1262,Philippine Seven Corp (7-Eleven Dist.),15,110.07,ACTIVE
1263,480198112010,Royal Tru Orange 500ml,111,2025-08-27,2025-01-28 00:00:00,CBP-20250128-1263,Coca-Cola Beverages Philippines,2,23.59,ACTIVE
1264,480088814685,Sunsilk Strong & Long 350ml,75,2026-05-18,2025-01-28 00:00:00,PSC-20250128-1264,Philippine Seven Corp (7-Eleven Dist.),15,141.54,ACTIVE
1265,480392515114,Mountain Dew 1.5L,229,2025-11-05,2025-01-29 00:00:00,CBP-20250129-1265,Coca-Cola Beverages Philippines,2,52.43,ACTIVE
1266,480036141081,Nestle Bear Brand Fortified 33g,173,2025-03-26,2025-01-29 00:00:00,PSC-20250129-1266,Philippine Seven Corp (7-Eleven Dist.),15,10.49,ACTIVE
1267,480392515112,7-up 1.5L,147,2025-07-24,2025-01-30 00:00:00,SMC-20250130-1267,San Miguel Corporation,1,52.43,ACTIVE
1268,489120804013,Oishi Prawn Crackers 60g,234,2025-04-29,2025-01-30 00:00:00,PSC-20250130-1268,Philippine Seven Corp (7-Eleven Dist.),15,16.25,ACTIVE
1269,748485800035,Argentina Corned Beef 260g,98,2026-03-16,2025-01-30 00:00:00,DMP-20250130-1269,Del Monte Philippines Inc.,14,54.53,ACTIVE
1270,000008586780,Datu Puti Patis 1L,69,2025-10-26,2025-01-30 00:00:00,DMP-20250130-1270,Del Monte Philippines Inc.,14,76.55,ACTIVE
1271,480611352020,Juicy Lemon 237 ml (1 Bundle),19,2025-09-13,2025-01-31 00:00:00,SMC-20250131-1271,San Miguel Corporation,1,133.2,ACTIVE
1272,748485200019,555 Sardines in Tomato Sauce 155g,46,2026-05-14,2025-01-31 00:00:00,CPF-20250131-1272,Century Pacific Food Inc.,7,23.07,ACTIVE
1273,642647382226,Sisters Night Plus Cottony Napkin,147,2027-01-16,2025-01-31 00:00:00,PSC-20250131-1273,Philippine Seven Corp (7-Eleven Dist.),15,41.95,ACTIVE
1274,480198109722,Royal Tru Strawberry 1.5L,67,2025-06-23,2025-02-01 00:00:00,SMC-20250201-1274,San Miguel Corporation,1,56.64,ACTIVE
1275,480198112717,Coke Swakto 195ml (1 Case),7,2025-07-28,2025-02-01 00:00:00,SMC-20250201-1275,San Miguel Corporation,1,117.48,ACTIVE
1276,480004784003,Zonrox Original Bleach 250ml,95,2027-03-08,2025-02-01 00:00:00,P&G-20250201-1276,Procter & Gamble Philippines,9,35.66,ACTIVE
1277,037000359562,Ariel With a Touch of Downy Freshness Powder,98,2026-05-26,2025-02-01 00:00:00,P&G-20250201-1277,Procter & Gamble Philippines,9,624.1,ACTIVE
1278,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,177,2026-10-11,2025-02-01 00:00:00,UP-20250201-1278,Unilever Philippines,10,11.01,ACTIVE
1279,480198112005,Sprite 500ml,105,2025-12-29,2025-02-02 00:00:00,SMC-20250202-1279,San Miguel Corporation,1,23.6,ACTIVE
1280,542353276241,Royal 1L (1 Case),29,2025-06-27,2025-02-02 00:00:00,CBP-20250202-1280,Coca-Cola Beverages Philippines,2,330.45,ACTIVE
1281,955600121722,Milo 22g Sachet,157,2025-04-03,2025-02-02 00:00:00,AMC-20250202-1281,Alaska Milk Corporation,8,11.01,ACTIVE
1282,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,127,2025-07-13,2025-02-02 00:00:00,SMC-20250202-1282,San Miguel Corporation,1,7.87,ACTIVE
1283,480392525110,Pepsi 500ml,276,2025-06-29,2025-02-03 00:00:00,SMC-20250203-1283,San Miguel Corporation,1,20.98,ACTIVE
1284,480198111696,Coke Light 1.5L,208,2025-04-04,2025-02-03 00:00:00,PPP-20250203-1284,Pepsi-Cola Products Philippines,3,61.38,ACTIVE
1285,480392513032,Mountain Dew 290ml (1 Case),17,2025-12-14,2025-02-03 00:00:00,PPP-20250203-1285,Pepsi-Cola Products Philippines,3,188.85,ACTIVE
1286,480864702009,Eden Cheese 165g,47,2025-05-10,2025-02-03 00:00:00,CPF-20250203-1286,Century Pacific Food Inc.,7,73.44,ACTIVE
1287,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,59,2027-01-30,2025-02-03 00:00:00,UP-20250203-1287,Unilever Philippines,10,6.29,ACTIVE
1288,893951811445,Hansel Mocha Sandwich,279,2025-09-01,2025-02-04 00:00:00,NPI-20250204-1288,Nestle Philippines Inc.,4,56.66,ACTIVE
1289,480392515110,Pepsi 1.5L,75,2025-06-04,2025-02-06 00:00:00,PPP-20250206-1289,Pepsi-Cola Products Philippines,3,52.48,ACTIVE
1290,480392515116,Mirinda Orange 1.5L,102,2026-01-20,2025-02-06 00:00:00,CBP-20250206-1290,Coca-Cola Beverages Philippines,2,56.67,ACTIVE
1291,480198102719,Sprite Swakto 195ml (1 Case),28,2025-12-17,2025-02-06 00:00:00,SMC-20250206-1291,San Miguel Corporation,1,117.55,ACTIVE
1292,480002201028,Hunts Pork & Beans 100g Doy,39,2026-07-09,2025-02-06 00:00:00,DMP-20250206-1292,Del Monte Philippines Inc.,14,13.64,ACTIVE
1293,480057511015,Alaska Classic Evaporated Filled Milk 140ml,49,2025-07-28,2025-02-06 00:00:00,NPI-20250206-1293,Nestle Philippines Inc.,4,26.76,ACTIVE
1294,480198112000,Coke 500ml,258,2026-01-03,2025-02-07 00:00:00,CBP-20250207-1294,Coca-Cola Beverages Philippines,2,23.62,ACTIVE
1295,672329634182,Whisper Cottony Soft Clean X-Long Overnight,175,2027-04-24,2025-02-07 00:00:00,UP-20250207-1295,Unilever Philippines,10,120.71,ACTIVE
1296,490243086729,Joy Dishwashing Liquid Lemon 475ml,15,2027-11-14,2025-02-07 00:00:00,UP-20250207-1296,Unilever Philippines,10,125.96,ACTIVE
1297,480191198062,Royal Tru Orange 1.5L,238,2025-10-07,2025-02-08 00:00:00,SMC-20250208-1297,San Miguel Corporation,1,56.69,ACTIVE
1298,893921341445,San Sky Flakes Crackers Original 25g x 10s,241,2025-07-30,2025-02-08 00:00:00,OST-20250208-1298,Oishi Snack Time,13,55.11,ACTIVE
1299,480535824701,Dari Creme Butter Milk 100g,174,2025-06-18,2025-02-08 00:00:00,NPI-20250208-1299,Nestle Philippines Inc.,4,38.84,ACTIVE
1300,642321541122,Sisters Overnight Dry,162,2026-12-22,2025-02-08 00:00:00,PSC-20250208-1300,Philippine Seven Corp (7-Eleven Dist.),15,110.23,ACTIVE
1301,544900000099,Coca-Cola Mismo 295ml,174,2025-07-01,2025-02-09 00:00:00,SMC-20250209-1301,San Miguel Corporation,1,18.9,ACTIVE
1302,480198112720,Royal Swakto 195ml (1 Case),9,2026-01-15,2025-02-09 00:00:00,CBP-20250209-1302,Coca-Cola Beverages Philippines,2,117.59,ACTIVE
1303,480374937310,Coke 1L (1 Case),6,2026-01-30,2025-02-09 00:00:00,CBP-20250209-1303,Coca-Cola Beverages Philippines,2,330.72,ACTIVE
1304,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,22,2025-04-29,2025-02-09 00:00:00,NPI-20250209-1304,Nestle Philippines Inc.,4,36.75,ACTIVE
1305,642611907726,Ajinomoto Seasoning Mix 50g,128,2026-01-08,2025-02-09 00:00:00,DMP-20250209-1305,Del Monte Philippines Inc.,14,12.07,ACTIVE
1306,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,274,2025-11-16,2025-02-09 00:00:00,U(R-20250209-1306,URC (Universal Robina Corporation),5,11.55,ACTIVE
1307,480198111664,Coke Zero 1.5L,97,2025-05-05,2025-02-10 00:00:00,SMC-20250210-1307,San Miguel Corporation,1,56.7,ACTIVE
1308,480198111607,Coke 1.5L,97,2025-11-12,2025-02-11 00:00:00,SMC-20250211-1308,San Miguel Corporation,1,56.71,ACTIVE
1309,480198118062,Sprite 1.5L,124,2025-04-08,2025-02-11 00:00:00,PPP-20250211-1309,Pepsi-Cola Products Philippines,3,56.71,ACTIVE
1310,480036141081,Nestle Bear Brand Fortified 33g,57,2025-07-28,2025-02-11 00:00:00,PSC-20250211-1310,Philippine Seven Corp (7-Eleven Dist.),15,10.5,ACTIVE
1311,480864731007,Tang Orange 250g,129,2025-06-25,2025-02-12 00:00:00,OST-20250212-1311,Oishi Snack Time,13,204.8,ACTIVE
1312,748485800035,Argentina Corned Beef 260g,25,2026-10-24,2025-02-12 00:00:00,NI-20250212-1312,NutriAsia Inc.,11,54.61,ACTIVE
1313,480392525114,Mountain Dew 500ml,177,2025-10-08,2025-02-13 00:00:00,CBP-20250213-1313,Coca-Cola Beverages Philippines,2,21.01,ACTIVE
1314,480732471900,Sprite 1L (1 Case),22,2026-01-25,2025-02-13 00:00:00,CBP-20250213-1314,Coca-Cola Beverages Philippines,2,330.87,ACTIVE
1315,965412919731,Energen Cereal Milk Chocolate Drink 40g,126,2025-04-06,2025-02-13 00:00:00,SMC-20250213-1315,San Miguel Corporation,1,8.4,ACTIVE
1316,000008586780,Datu Puti Patis 1L,114,2025-10-31,2025-02-13 00:00:00,DMP-20250213-1316,Del Monte Philippines Inc.,14,76.68,ACTIVE
1317,642647382226,Sisters Night Plus Cottony Napkin,91,2028-01-15,2025-02-13 00:00:00,PSC-20250213-1317,Philippine Seven Corp (7-Eleven Dist.),15,42.02,ACTIVE
1318,480198112010,Royal Tru Orange 500ml,27,2025-07-15,2025-02-14 00:00:00,PPP-20250214-1318,Pepsi-Cola Products Philippines,3,23.64,ACTIVE
1319,480198112717,Coke Swakto 195ml (1 Case),27,2025-12-25,2025-02-14 00:00:00,PPP-20250214-1319,Pepsi-Cola Products Philippines,3,117.66,ACTIVE
1320,480611352020,Juicy Lemon 237 ml (1 Bundle),28,2025-10-16,2025-02-14 00:00:00,PPP-20250214-1320,Pepsi-Cola Products Philippines,3,133.42,ACTIVE
1321,489120804013,Oishi Prawn Crackers 60g,267,2025-12-15,2025-02-14 00:00:00,MNC-20250214-1321,Monde Nissin Corporation,6,16.28,ACTIVE
1322,480198112005,Sprite 500ml,136,2025-11-05,2025-02-15 00:00:00,CBP-20250215-1322,Coca-Cola Beverages Philippines,2,23.64,ACTIVE
1323,480198111696,Coke Light 1.5L,180,2025-05-14,2025-02-15 00:00:00,CBP-20250215-1323,Coca-Cola Beverages Philippines,2,61.46,ACTIVE
1324,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,200,2027-02-17,2025-02-15 00:00:00,P&G-20250215-1324,Procter & Gamble Philippines,9,6.3,ACTIVE
1325,480392513032,Mountain Dew 290ml (1 Case),16,2025-09-14,2025-02-16 00:00:00,PPP-20250216-1325,Pepsi-Cola Products Philippines,3,189.14,ACTIVE
1326,748485200019,555 Sardines in Tomato Sauce 155g,55,2026-04-22,2025-02-16 00:00:00,NI-20250216-1326,NutriAsia Inc.,11,23.12,ACTIVE
1327,480004784003,Zonrox Original Bleach 250ml,165,2026-11-19,2025-02-16 00:00:00,P&G-20250216-1327,Procter & Gamble Philippines,9,35.73,ACTIVE
1328,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,15,2025-04-09,2025-02-17 00:00:00,PPP-20250217-1328,Pepsi-Cola Products Philippines,3,7.88,ACTIVE
1329,480057511015,Alaska Classic Evaporated Filled Milk 140ml,50,2025-06-03,2025-02-17 00:00:00,AMC-20250217-1329,Alaska Milk Corporation,8,26.8,ACTIVE
1330,955600121722,Milo 22g Sachet,17,2025-06-19,2025-02-18 00:00:00,U(R-20250218-1330,URC (Universal Robina Corporation),5,11.04,ACTIVE
1331,480088814685,Sunsilk Strong & Long 350ml,192,2027-09-17,2025-02-18 00:00:00,P&G-20250218-1331,Procter & Gamble Philippines,9,141.89,ACTIVE
1332,480392515114,Mountain Dew 1.5L,262,2025-06-10,2025-02-19 00:00:00,SMC-20250219-1332,San Miguel Corporation,1,52.56,ACTIVE
1333,480392515110,Pepsi 1.5L,135,2025-10-29,2025-02-19 00:00:00,SMC-20250219-1333,San Miguel Corporation,1,52.56,ACTIVE
1334,542353276241,Royal 1L (1 Case),19,2025-03-29,2025-02-19 00:00:00,SMC-20250219-1334,San Miguel Corporation,1,331.11,ACTIVE
1335,480002201028,Hunts Pork & Beans 100g Doy,104,2026-05-06,2025-02-19 00:00:00,NI-20250219-1335,NutriAsia Inc.,11,13.66,ACTIVE
1336,037000359562,Ariel With a Touch of Downy Freshness Powder,70,2027-08-28,2025-02-19 00:00:00,UP-20250219-1336,Unilever Philippines,10,625.42,ACTIVE
1337,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,196,2028-01-27,2025-02-19 00:00:00,UP-20250219-1337,Unilever Philippines,10,11.04,ACTIVE
1338,480198112000,Coke 500ml,48,2025-06-08,2025-02-20 00:00:00,PPP-20250220-1338,Pepsi-Cola Products Philippines,3,23.65,ACTIVE
1339,480392525110,Pepsi 500ml,138,2025-12-24,2025-02-20 00:00:00,SMC-20250220-1339,San Miguel Corporation,1,21.03,ACTIVE
1340,480392515112,7-up 1.5L,18,2025-09-19,2025-02-20 00:00:00,CBP-20250220-1340,Coca-Cola Beverages Philippines,2,52.56,ACTIVE
1341,480198109722,Royal Tru Strawberry 1.5L,67,2025-08-17,2025-02-20 00:00:00,PPP-20250220-1341,Pepsi-Cola Products Philippines,3,56.77,ACTIVE
1342,480392515116,Mirinda Orange 1.5L,111,2025-07-14,2025-02-20 00:00:00,PPP-20250220-1342,Pepsi-Cola Products Philippines,3,56.77,ACTIVE
1343,490243086729,Joy Dishwashing Liquid Lemon 475ml,19,2026-05-28,2025-02-21 00:00:00,UP-20250221-1343,Unilever Philippines,10,126.17,ACTIVE
1344,480198102719,Sprite Swakto 195ml (1 Case),29,2025-07-19,2025-02-22 00:00:00,PPP-20250222-1344,Pepsi-Cola Products Philippines,3,117.77,ACTIVE
1345,480036141081,Nestle Bear Brand Fortified 33g,87,2025-05-20,2025-02-22 00:00:00,NPI-20250222-1345,Nestle Philippines Inc.,4,10.51,ACTIVE
1346,893921341445,San Sky Flakes Crackers Original 25g x 10s,39,2025-05-02,2025-02-23 00:00:00,MNC-20250223-1346,Monde Nissin Corporation,6,55.21,ACTIVE
1347,672329634182,Whisper Cottony Soft Clean X-Long Overnight,159,2027-04-11,2025-02-23 00:00:00,P&G-20250223-1347,Procter & Gamble Philippines,9,120.94,ACTIVE
1348,893951811445,Hansel Mocha Sandwich,117,2025-07-22,2025-02-24 00:00:00,RGO-20250224-1348,Rebisco Group of Companies,12,56.79,ACTIVE
1349,480864702009,Eden Cheese 165g,64,2025-04-16,2025-02-24 00:00:00,AMC-20250224-1349,Alaska Milk Corporation,8,73.62,ACTIVE
1350,480198118062,Sprite 1.5L,60,2026-02-13,2025-02-25 00:00:00,PPP-20250225-1350,Pepsi-Cola Products Philippines,3,56.8,ACTIVE
1351,642647382226,Sisters Night Plus Cottony Napkin,41,2027-05-04,2025-02-25 00:00:00,PSC-20250225-1351,Philippine Seven Corp (7-Eleven Dist.),15,42.07,ACTIVE
1352,480864731007,Tang Orange 250g,129,2025-05-19,2025-02-26 00:00:00,CBP-20250226-1352,Coca-Cola Beverages Philippines,2,205.14,ACTIVE
1353,748485800035,Argentina Corned Beef 260g,169,2026-11-29,2025-02-26 00:00:00,DMP-20250226-1353,Del Monte Philippines Inc.,14,54.7,ACTIVE
1354,642321541122,Sisters Overnight Dry,177,2027-06-14,2025-02-26 00:00:00,UP-20250226-1354,Unilever Philippines,10,110.46,ACTIVE
1355,480191198062,Royal Tru Orange 1.5L,180,2025-09-12,2025-02-27 00:00:00,PPP-20250227-1355,Pepsi-Cola Products Philippines,3,56.81,ACTIVE
1356,748485200019,555 Sardines in Tomato Sauce 155g,60,2026-10-06,2025-02-27 00:00:00,CPF-20250227-1356,Century Pacific Food Inc.,7,23.15,ACTIVE
